Player,PER,TS%,WS,BPM,VORP
Tre Jones\jonestr01,15.0,.545,2.9,-0.5,0.4
Tyus Jones\jonesty01,16.5,.544,5.1,1.7,1.4
DeAndre Jordan\jordade01,17.2,.641,1.9,-1.4,0.1
DeAndre Jordan\jordade01,17.5,.657,1.3,-0.6,0.2
DeAndre Jordan\jordade01,16.5,.615,0.6,-3.0,0.0
Cory Joseph\josepco01,11.4,.579,2.5,-2.1,0.0
Georgios Kalaitzakis\kalaige01,8.6,.536,-0.1,-7.0,-0.3
Georgios Kalaitzakis\kalaige01,5.8,.535,0.0,-7.9,-0.1
Georgios Kalaitzakis\kalaige01,9.4,.536,-0.1,-6.8,-0.2
Frank Kaminsky\kaminfr01,21.3,.635,0.9,4.9,0.3
Luke Kennard\kennalu01,13.3,.619,4.5,0.5,1.2
Braxton Key\keybr01,13.7,.508,0.2,-3.3,-0.1
Braxton Key\keybr01,9.0,.500,0.0,-6.2,0.0
Braxton Key\keybr01,13.9,.508,0.2,-3.2,-0.1
George King\kingge03,-12.3,.085,-0.1,-20.1,-0.1
Louis King\kinglo02,8.1,.438,0.0,-4.6,-0.1
Corey Kispert\kispeco01,10.9,.586,2.3,-2.3,-0.1
Maxi Kleber\klebima01,11.0,.537,3.0,-0.4,0.6
Brandon Knight\knighbr03,13.0,.561,0.1,-4.6,0.0
Nathan Knight\knighna01,18.7,.603,1.0,-0.6,0.1
Kevin Knox\knoxke01,10.9,.491,0.2,-4.1,-0.1
Kevin Knox\knoxke01,11.6,.529,0.1,-1.4,0.0
Kevin Knox\knoxke01,10.1,.457,0.1,-6.9,-0.1
John Konchar\konchjo01,14.0,.615,4.2,1.5,1.2
Furkan Korkmaz\korkmfu01,10.2,.502,1.2,-3.1,-0.4
Luke Kornet\kornelu01,16.6,.506,0.4,-0.5,0.0
Luke Kornet\kornelu01,8.7,.316,0.0,-9.9,0.0
Luke Kornet\kornelu01,-5.0,.000,0.0,-24.7,0.0
Luke Kornet\kornelu01,18.8,.582,0.4,2.1,0.1
Vit Krejci\krejcvi01,8.5,.529,0.6,-5.3,-0.6
Arnoldas Kulboka\kulboar01,-10.7,.000,0.0,-21.8,0.0
Jonathan Kuminga\kuminjo01,15.2,.600,3.0,-1.5,0.1
Kyle Kuzma\kuzmaky01,15.2,.547,2.0,-0.2,1.0
Anthony Lamb\lamban01,-0.5,.000,0.0,-8.0,0.0
Jeremy Lamb\lambje01,13.3,.521,1.2,-0.8,0.3
Jeremy Lamb\lambje01,13.4,.524,0.9,-0.5,0.2
Jeremy Lamb\lambje01,13.1,.514,0.3,-1.5,0.0
Jock Landale\landajo01,16.0,.597,1.5,-0.4,0.2
Romeo Langford\langfro01,9.2,.520,1.3,-1.4,0.1
Romeo Langford\langfro01,9.3,.520,1.3,-1.2,0.2
Romeo Langford\langfro01,8.1,.523,0.0,-4.1,0.0
Zach LaVine\lavinza01,20.0,.605,5.8,2.4,2.6
Jake Layman\laymaja01,9.0,.500,0.1,-3.9,-0.1
Damion Lee\leeda03,10.9,.561,2.7,-2.0,0.0
Saben Lee\leesa01,13.8,.499,0.9,-0.4,0.2
Alex Len\lenal01,13.1,.577,0.9,-2.9,-0.1
Caris LeVert\leverca01,15.1,.525,2.2,-1.2,0.4
Caris LeVert\leverca01,16.3,.530,1.5,-0.3,0.5
Caris LeVert\leverca01,12.4,.511,0.7,-3.1,-0.2
Kira Lewis Jr.\lewiski01,9.8,.466,-0.1,-4.0,-0.2
Scottie Lewis\lewissc01,14.6,.568,0.0,6.0,0.0
Damian Lillard\lillada01,18.5,.550,1.7,1.3,0.9
Nassir Little\littlna01,13.5,.575,1.7,-1.5,0.2
Isaiah Livers\liveris01,11.1,.629,0.7,-1.5,0.0
Kevon Looney\looneke01,15.7,.586,6.8,0.9,1.3
Brook Lopez\lopezbr01,16.0,.570,0.7,-1.3,0.1
Robin Lopez\lopezro01,13.7,.570,0.8,-3.8,-0.3
Didi Louzada\louzama01,6.4,.517,0.0,-7.5,-0.2
Didi Louzada\louzama01,-1.2,.000,0.0,-12.5,0.0
Didi Louzada\louzama01,6.8,.567,0.0,-7.2,-0.2
Kevin Love\loveke01,19.6,.594,5.7,4.5,2.7
Kyle Lowry\lowryky01,15.0,.600,6.4,1.9,2.1
Gabriel Lundberg\lundbga01,7.7,.342,0.0,-4.8,0.0
Timothé Luwawu-Cabarrot\luwawti01,9.3,.556,0.9,-3.3,-0.2
Trey Lyles\lylestr01,16.4,.588,3.5,-0.3,0.7
Trey Lyles\lylestr01,16.7,.576,2.2,0.0,0.5
Trey Lyles\lylestr01,16.0,.612,1.4,-1.0,0.1
Théo Maledon\maledth01,10.6,.500,0.3,-4.4,-0.6
Sandro Mamukelashvili\mamuksa01,14.7,.618,1.1,-0.3,0.2
Terance Mann\mannte01,13.4,.572,5.5,-0.6,0.8
Tre Mann\manntr01,10.2,.501,0.1,-4.3,-0.8
Boban Marjanović\marjabo01,18.5,.615,0.1,-4.4,-0.1
Lauri Markkanen\markkla01,14.7,.582,5.0,0.4,1.1
Naji Marshall\marshna01,12.3,.505,0.8,-3.2,-0.2
Caleb Martin\martica02,14.8,.611,4.0,1.1,1.1
Cody Martin\martico01,12.7,.579,3.9,-0.5,0.7
Kelan Martin\martike03,9.4,.484,0.0,-3.6,-0.2
Kelan Martin\martike03,9.7,.492,0.1,-3.3,-0.1
Kelan Martin\martike03,-11.3,.000,0.0,-25.1,0.0
Kenyon Martin Jr.\martike04,14.3,.603,2.9,-1.2,0.4
Garrison Mathews\mathega01,11.0,.602,2.8,-2.3,-0.1
Dakota Mathias\mathida01,11.0,.500,0.0,0.3,0.0
Wesley Matthews\matthwe02,6.9,.536,1.2,-3.3,-0.3
Tyrese Maxey\maxeyty01,16.2,.594,7.3,0.6,1.8
Skylar Mays\mayssk01,11.7,.589,0.3,-2.0,0.0
Miles McBride\mcbrimi01,6.1,.393,0.2,-4.5,-0.2
Mac McClung\mccluma01,5.2,.621,0.0,-9.6,0.0
Mac McClung\mccluma01,8.7,1.000,0.0,-15.3,0.0
Mac McClung\mccluma01,4.7,.551,0.0,-8.8,0.0
CJ McCollum\mccolcj01,18.3,.553,3.6,1.9,2.1
CJ McCollum\mccolcj01,15.8,.532,1.0,0.1,0.7
CJ McCollum\mccolcj01,21.9,.580,2.6,4.6,1.5
T.J. McConnell\mccontj01,15.1,.525,1.3,0.9,0.5
Jaden McDaniels\mcdanja02,10.3,.553,2.4,-2.9,-0.4
Jalen McDaniels\mcdanja01,12.7,.595,1.7,-2.3,-0.1
Doug McDermott\mcderdo01,11.4,.593,1.6,-2.5,-0.1
JaVale McGee\mcgeeja01,22.6,.651,4.9,0.8,0.8
Cameron McGriff\mcgrica01,12.5,.470,0.1,-4.0,0.0
Rodney McGruder\mcgruro01,11.6,.577,1.2,-1.4,0.1
Alfonzo McKinnie\mckinal01,5.6,.457,-0.1,-9.0,-0.4
JaQuori McLaughlin\mclauja01,-2.9,.000,0.0,-13.6,0.0
Jordan McLaughlin\mclaujo01,13.4,.535,2.3,0.4,0.6
Ben McLemore\mclembe01,11.7,.567,0.8,-3.2,-0.4
De'Anthony Melton\meltode01,15.2,.529,3.7,1.9,1.6
Sam Merrill\merrisa01,7.5,.485,0.0,-5.6,-0.1
Chimezie Metu\metuch01,13.4,.546,1.5,-1.5,0.2
Khris Middleton\middlkh01,18.1,.577,5.3,1.6,1.9
C.J. Miles\milescj01,-7.8,,0.0,-16.3,0.0
Patty Mills\millspa02,10.4,.563,2.8,-1.7,0.2
Paul Millsap\millspa01,10.8,.458,0.5,-3.4,-0.1
Paul Millsap\millspa01,11.2,.443,0.4,-3.1,-0.1
Paul Millsap\millspa01,9.7,.499,0.1,-4.3,-0.1
Shake Milton\miltosh01,11.9,.517,1.7,-2.2,-0.1
Davion Mitchell\mitchda01,10.8,.489,0.1,-3.8,-0.9
Donovan Mitchell\mitchdo01,21.6,.572,7.2,4.3,3.6
Evan Mobley\mobleev01,16.1,.549,5.2,0.6,1.5
Malik Monk\monkma01,14.4,.597,3.6,-0.5,0.8
Greg Monroe\monrogr01,19.5,.566,0.7,0.4,0.1
Greg Monroe\monrogr01,18.9,.578,0.3,4.5,0.1
Greg Monroe\monrogr01,25.1,.500,0.1,-4.4,0.0
Greg Monroe\monrogr01,16.0,.520,0.2,-4.5,0.0
Greg Monroe\monrogr01,27.0,.743,0.2,4.4,0.0
Moses Moody\moodymo01,10.5,.573,1.3,-2.5,-0.1
Xavier Moon\moonxa01,16.2,.545,0.3,-0.1,0.1
Matt Mooney\moonema01,-20.0,.000,0.0,-22.3,0.0
Ja Morant\moranja01,24.4,.575,6.7,6.1,3.9
Juwan Morgan\morgaju01,8.3,.833,0.1,-7.2,0.0
Juwan Morgan\morgaju01,9.5,.833,0.1,-7.3,0.0
Juwan Morgan\morgaju01,0.0,,0.0,-6.0,0.0
Jaylen Morris\morrija01,-11.4,.129,-0.1,-21.5,-0.1
Marcus Morris\morrima03,13.7,.549,2.4,-1.4,0.3
Markieff Morris\morrima02,10.9,.547,0.3,-1.9,0.0
Monte Morris\morrimo01,14.7,.583,5.4,0.0,1.1
Emmanuel Mudiay\mudiaem01,12.3,.399,0.0,-1.2,0.0
Mychal Mulder\muldemy01,3.7,.438,-0.2,-7.7,-0.3
Mychal Mulder\muldemy01,2.1,.405,-0.4,-8.6,-0.3
Mychal Mulder\muldemy01,10.7,.643,0.1,-3.9,0.0
Ade Murkey\murkead01,0.0,,0.0,-9.7,0.0
Trey Murphy III\murphtr02,12.5,.558,1.9,-1.2,0.2
Dejounte Murray\murrade01,22.3,.533,7.3,5.4,4.4
Mike Muscala\muscami01,19.7,.630,2.1,5.0,1.1
Svi Mykhailiuk\mykhasv01,9.6,.509,0.8,-2.9,-0.2
Abdel Nader\naderab01,4.9,.431,0.0,-5.0,-0.1
Larry Nance Jr.\nancela02,14.4,.590,2.3,-0.1,0.5
Larry Nance Jr.\nancela02,14.4,.581,1.9,0.3,0.5
Larry Nance Jr.\nancela02,14.2,.628,0.4,-1.9,0.0
RJ Nembhard Jr.\nembhrj01,8.0,.380,0.0,-5.9,-0.1
Aaron Nesmith\nesmiaa01,7.3,.507,0.4,-4.3,-0.3
Raul Neto\netora01,12.4,.538,1.5,-3.0,-0.4
Malik Newman\newmama01,28.6,.680,0.0,6.4,0.0
Georges Niang\niangge01,10.7,.594,2.8,-1.9,0.0
Daishen Nix\nixda01,8.1,.480,-0.2,-6.4,-0.3
Zeke Nnaji\nnajize01,13.5,.629,1.8,-2.2,0.0
Nerlens Noel\noelne01,11.8,.581,1.5,0.3,0.3
Jaylen Nowell\nowelja01,16.8,.581,2.8,0.8,0.7
Frank Ntilikina\ntilila01,10.4,.513,0.9,-2.0,0.0
Jusuf Nurkić\nurkiju01,20.0,.586,3.6,0.3,0.9
David Nwaba\nwabada01,15.3,.567,1.3,-0.6,0.2
Jordan Nwora\nworajo01,9.9,.506,0.6,-4.1,-0.6
Royce O'Neale\onealro01,10.3,.608,5.5,0.8,1.7
Semi Ojeleye\ojelese01,6.7,.438,0.2,-5.8,-0.4
Semi Ojeleye\ojelese01,5.0,.376,0.1,-6.6,-0.4
Semi Ojeleye\ojelese01,12.0,.569,0.2,-3.1,0.0
Chuma Okeke\okekech01,12.0,.501,2.2,-0.1,0.8
Josh Okogie\okogijo01,9.0,.526,0.7,-2.7,-0.1
Onyeka Okongwu\okongon01,19.8,.714,4.2,0.8,0.7
Isaac Okoro\okorois01,10.4,.589,4.2,-1.7,0.1
KZ Okpala\okpalkz01,10.4,.521,0.5,-2.8,-0.1
Victor Oladipo\oladivi01,16.8,.608,0.4,1.3,0.1
Cameron Oliver\oliveca01,21.4,.705,0.2,1.7,0.0
Kelly Olynyk\olynyke01,16.7,.561,1.6,1.6,0.7
Eugene Omoruyi\omorueu01,17.0,.518,0.1,4.0,0.0
Miye Oni\onimi01,0.4,.265,0.0,-7.9,-0.1
Cedi Osman\osmande01,13.3,.563,2.9,0.2,0.8
Daniel Oturu\oturuda01,13.4,.549,0.1,-5.3,0.0
Kelly Oubre Jr.\oubreke01,14.9,.560,3.3,-1.4,0.3
Jaysean Paige\paigeja01,-22.2,.000,-0.1,-31.5,0.0
Trayvon Palmer\palmetr01,-5.7,.000,0.0,-15.0,-0.1
Kevin Pangos\pangoke01,6.5,.408,0.1,-6.1,-0.2
Jabari Parker\parkeja01,14.8,.632,0.3,0.7,0.1
Eric Paschall\pascher01,13.9,.612,2.0,-0.5,0.3
Chris Paul\paulch01,20.8,.581,9.4,5.4,4.0
Cameron Payne\payneca01,13.8,.500,1.9,0.0,0.7
Elfrid Payton\paytoel01,7.9,.397,-0.2,-3.5,-0.2
Gary Payton II\paytoga02,17.8,.679,5.2,3.7,1.8
Norvel Pelle\pelleno01,12.2,.600,0.0,-7.1,0.0
Reggie Perry\perryre01,15.6,.537,0.2,-4.1,-0.1
Reggie Perry\perryre01,16.2,.532,0.2,-3.8,-0.1
Reggie Perry\perryre01,4.2,1.000,0.0,-8.9,0.0
Jamorko Pickett\pickeja01,7.6,.491,0.1,-5.0,-0.1
Theo Pinson\pinsoth01,11.9,.553,0.4,-0.5,0.1
Mason Plumlee\plumlma01,14.7,.603,4.7,0.0,0.9
Jakob Poeltl\poeltja01,20.8,.613,6.9,1.6,1.7
Aleksej Pokusevski\pokusal01,12.0,.485,0.4,-2.6,-0.2
Yves Pons\ponsyv01,5.9,.385,0.0,-6.6,-0.1
Jordan Poole\poolejo01,16.1,.598,6.0,1.0,1.7
Kevin Porter Jr.\porteke02,13.5,.531,0.8,-1.6,0.2
Michael Porter Jr.\portemi01,7.5,.416,-0.2,-3.5,-0.1
Otto Porter Jr.\porteot01,15.9,.581,4.9,3.1,1.8
Bobby Portis\portibo01,17.7,.571,5.5,0.2,1.1
Kristaps Porziņģis\porzikr01,23.7,.577,5.6,3.9,2.2
Kristaps Porziņģis\porzikr01,21.8,.561,3.4,3.0,1.3
Kristaps Porziņģis\porzikr01,27.7,.606,2.2,5.6,0.9
Micah Potter\pottemi01,13.6,.505,0.0,-7.1,0.0
Dwight Powell\poweldw01,18.1,.725,8.2,0.9,1.3
Myles Powell\powelmy01,0.2,.364,-0.1,-12.7,-0.1
Norman Powell\powelno01,16.3,.603,2.8,-0.3,0.6
Norman Powell\powelno01,15.3,.593,2.1,-1.0,0.3
Norman Powell\powelno01,27.1,.682,0.7,7.7,0.3
Joshua Primo\primojo01,7.1,.487,0.0,-5.0,-0.7
Taurean Prince\princta02,12.4,.589,2.2,-0.9,0.3
Payton Pritchard\pritcpa01,15.0,.578,3.1,1.9,1.0
Trevelin Queen\queentr01,18.2,.619,0.1,1.9,0.1
Neemias Queta\quetane01,12.7,.495,0.1,-5.1,-0.1
Immanuel Quickley\quickim01,14.6,.543,4.2,0.2,1.0
Jahmi'us Ramsey\ramseja01,7.9,.468,-0.1,-6.9,-0.2
Julius Randle\randlju01,15.7,.509,3.1,0.5,1.6
Austin Reaves\reaveau01,11.5,.600,2.9,-1.9,0.0
Cam Reddish\reddica01,12.8,.543,1.0,-1.3,0.2
Cam Reddish\reddica01,12.8,.537,0.6,-1.5,0.1
Cam Reddish\reddica01,12.9,.575,0.4,-0.8,0.1
Davon Reed\reedda01,12.2,.624,1.6,-0.3,0.3
Paul Reed\reedpa01,21.4,.568,1.3,2.1,0.3
Naz Reid\reidna01,17.2,.588,3.2,0.0,0.6
Nick Richards\richani01,15.9,.689,1.0,-2.8,-0.1
Josh Richardson\richajo01,12.8,.573,3.5,0.1,0.9
Josh Richardson\richajo01,12.2,.570,2.6,0.2,0.6
Josh Richardson\richajo01,14.0,.577,1.0,-0.2,0.2
Austin Rivers\riverau01,7.2,.546,1.2,-3.8,-0.7
Duncan Robinson\robindu01,10.6,.573,3.9,-0.6,0.7
Justin Robinson\robinju01,3.6,.404,-0.3,-7.6,-0.4
Justin Robinson\robinju01,4.3,.415,-0.1,-6.6,-0.2
Justin Robinson\robinju01,-13.5,.125,-0.1,-26.2,-0.1
Justin Robinson\robinju01,4.9,.457,-0.1,-6.9,-0.1
Mitchell Robinson\robinmi01,20.7,.722,8.5,2.2,2.0
Jeremiah Robinson-Earl\robinje02,11.7,.526,1.5,-2.2,-0.1
Isaiah Roby\robyis01,18.3,.607,2.9,0.6,0.6
Rajon Rondo\rondora01,10.9,.496,0.7,-1.7,0.1
Rajon Rondo\rondora01,6.5,.383,-0.3,-4.5,-0.2
Rajon Rondo\rondora01,13.9,.567,1.0,0.3,0.2
Derrick Rose\rosede01,16.9,.541,1.4,2.3,0.7
Terrence Ross\rosste01,10.0,.515,0.3,-3.7,-0.6
Terry Rozier\roziete01,17.6,.566,5.9,1.7,2.3
Ricky Rubio\rubiori01,14.0,.488,1.3,0.2,0.5
D'Angelo Russell\russeda01,16.3,.544,4.4,0.8,1.4
Matt Ryan\ryanma01,3.5,.300,0.0,-13.7,0.0
Domantas Sabonis\sabondo01,21.9,.637,7.1,4.1,3.2
Domantas Sabonis\sabondo01,22.2,.649,5.7,4.6,2.7
Domantas Sabonis\sabondo01,21.0,.603,1.4,2.3,0.5
Olivier Sarr\sarrol01,14.0,.672,1.0,-4.0,-0.2
Tomáš Satoranský\satorto01,10.2,.461,1.0,-3.6,-0.4
Tomáš Satoranský\satorto01,6.5,.373,0.0,-5.6,-0.4
Tomáš Satoranský\satorto01,12.8,.852,0.0,-1.8,0.0
Tomáš Satoranský\satorto01,14.4,.563,1.0,-1.3,0.1
Jordan Schakel\schakjo01,-1.2,.210,-0.1,-13.0,-0.1
Admiral Schofield\schofad01,7.5,.538,0.3,-5.4,-0.4
Dennis Schröder\schrode01,13.0,.539,2.9,-1.9,0.0
Dennis Schröder\schrode01,13.5,.543,2.8,-1.2,0.3
Dennis Schröder\schrode01,11.5,.519,0.2,-4.4,-0.2
Tre Scott\scotttr01,20.4,.500,0.0,-3.0,0.0
Jay Scrubb\scrubja01,9.3,.486,0.0,-4.8,-0.1
Wayne Selden\seldewa01,4.3,.434,0.0,-5.9,0.0
Alperen Şengün\sengual01,16.0,.552,2.1,-1.0,0.4
Collin Sexton\sextoco01,11.2,.523,-0.1,-4.1,-0.2
Landry Shamet\shamela01,10.2,.550,2.6,-1.2,0.3
Day'Ron Sharpe\sharpda01,20.7,.593,1.2,-2.8,-0.1
Pascal Siakam\siakapa01,20.3,.565,8.1,3.5,3.6
Chris Silva\silvach01,11.6,.641,0.3,-4.9,-0.1
Chris Silva\silvach01,3.8,,0.0,-5.8,0.0
Chris Silva\silvach01,11.9,.641,0.3,-4.9,-0.1
Marko Simonovic\simonma01,10.2,.428,0.0,-11.1,-0.1
Anfernee Simons\simonan01,15.3,.583,1.9,-0.7,0.5
Zavier Simpson\simpsza01,7.7,.406,-0.1,-7.9,-0.3
Jericho Sims\simsje01,11.6,.674,1.5,-1.7,0.0
Deividas Sirvydis\sirvyde01,0.1,.150,-0.1,-8.7,0.0
Javonte Smart\smartja01,5.1,.407,-0.2,-6.6,-0.2
Javonte Smart\smartja01,2.5,.340,-0.2,-8.1,-0.2
Javonte Smart\smartja01,15.6,.588,0.1,-0.9,0.0
Marcus Smart\smartma01,13.6,.540,5.6,0.5,1.5
Dennis Smith Jr.\smithde03,13.2,.474,0.4,-1.7,0.1
Ish Smith\smithis01,12.5,.465,0.5,-2.9,-0.2
Ish Smith\smithis01,9.6,.434,-0.1,-4.5,-0.3
Ish Smith\smithis01,15.0,.489,0.7,-1.5,0.1
Jalen Smith\smithja04,18.4,.595,2.8,-0.5,0.3
Jalen Smith\smithja04,15.9,.547,1.1,-2.3,0.0
Jalen Smith\smithja04,20.2,.628,1.7,0.8,0.4
Xavier Sneed\sneedxa01,0.4,.250,0.0,-10.6,-0.1
Xavier Sneed\sneedxa01,-7.1,.000,0.0,-19.9,0.0
Xavier Sneed\sneedxa01,2.4,.313,0.0,-8.2,0.0
Tony Snell\snellto01,6.3,.541,0.4,-4.2,-0.5
Tony Snell\snellto01,5.2,.503,0.1,-5.0,-0.4
Tony Snell\snellto01,8.6,.591,0.3,-2.6,0.0
Jaden Springer\sprinja01,26.4,1.000,0.0,17.1,0.0
Cassius Stanley\stanlca01,8.0,.516,0.1,-5.8,-0.2
Nik Stauskas\stausni01,10.5,.541,0.1,-3.6,0.0
Nik Stauskas\stausni01,13.1,.564,0.1,-1.3,0.0
Nik Stauskas\stausni01,6.2,.509,0.0,-7.3,0.0
Lance Stephenson\stephla01,13.6,.536,0.8,-3.1,-0.2
Lance Stephenson\stephla01,4.5,.396,0.0,-7.2,-0.1
Lance Stephenson\stephla01,14.5,.542,0.8,-2.7,-0.1
Lamar Stevens\stevela01,11.3,.544,1.6,-2.9,-0.2
Isaiah Stewart\stewais01,14.0,.550,3.4,-3.3,-0.6
Max Strus\strusma01,12.7,.614,3.6,0.9,1.2
Jalen Suggs\suggsja01,8.6,.455,-1.6,-5.6,-1.2
Craig Sword\swordcr01,14.2,.750,0.1,1.4,0.0
Keifer Sykes\sykeske01,5.9,.456,-0.5,-6.9,-0.7
Jae'Sean Tate\tateja01,14.3,.567,3.0,-1.8,0.1
Jayson Tatum\tatumja01,21.8,.578,9.6,4.9,4.8
Terry Taylor\taylote01,19.0,.656,2.4,-0.6,0.3
Garrett Temple\templga01,8.6,.494,0.8,-2.5,-0.1
Emanuel Terry\terryem01,-0.1,.000,-0.1,-18.3,-0.1
Tyrell Terry\terryty01,20.0,1.000,0.0,-0.9,0.0
Jon Teske\teskejo01,1.5,.000,0.0,-4.8,0.0
Daniel Theis\theisda01,13.2,.595,1.9,-2.1,0.0
Daniel Theis\theisda01,10.7,.554,0.3,-3.4,-0.2
Daniel Theis\theisda01,17.0,.658,1.6,-0.1,0.2
Brodric Thomas\thomabr01,10.0,.520,0.1,-2.8,0.0
Cam Thomas\thomaca02,11.7,.519,0.8,-3.4,-0.4
Isaiah Thomas\thomais02,12.0,.516,0.2,-4.5,-0.2
Isaiah Thomas\thomais02,3.2,.422,-0.2,-8.5,-0.2
Isaiah Thomas\thomais02,12.6,.375,0.0,-4.2,0.0
Isaiah Thomas\thomais02,16.0,.557,0.4,-2.7,0.0
Matt Thomas\thomama02,9.9,.564,0.6,-2.6,-0.1
Klay Thompson\thompkl01,16.7,.547,1.8,1.1,0.7
Tristan Thompson\thomptr01,14.9,.541,1.6,-3.1,-0.3
Tristan Thompson\thomptr01,15.1,.521,0.6,-3.7,-0.2
Tristan Thompson\thomptr01,12.5,.527,0.0,-6.8,-0.1
Tristan Thompson\thomptr01,15.0,.575,1.0,-1.7,0.0
JT Thor\thorjt01,9.7,.525,0.3,-3.0,-0.1
Matisse Thybulle\thybuma01,11.2,.594,3.7,1.1,1.3
Killian Tillie\tilliki02,7.6,.452,0.6,-2.7,-0.1
Xavier Tillman Sr.\tillmxa01,15.1,.510,1.8,0.7,0.5
Isaiah Todd\toddis01,4.7,.349,-0.2,-6.9,-0.1
Obi Toppin\toppiob01,18.3,.614,3.9,2.0,1.2
Juan Toscano-Anderson\toscaju01,11.0,.561,2.0,-0.8,0.3
Karl-Anthony Towns\townska01,24.1,.640,10.3,5.0,4.4
Gary Trent Jr.\trentga02,14.7,.546,5.6,0.2,1.3
P.J. Tucker\tuckepj01,11.3,.593,5.0,0.6,1.3
Rayjon Tucker\tuckera01,17.7,.869,0.4,3.5,0.1
Rayjon Tucker\tuckera01,13.6,.798,0.1,1.9,0.0
Rayjon Tucker\tuckera01,20.5,.901,0.2,4.6,0.1
Myles Turner\turnemy01,17.4,.615,3.1,1.4,1.1
Jonas Valančiūnas\valanjo01,21.2,.617,7.3,1.9,2.2
Denzel Valentine\valende01,8.1,.523,0.2,-2.7,0.0
Denzel Valentine\valende01,8.4,.516,0.2,-2.4,0.0
Denzel Valentine\valende01,4.2,.625,0.0,-6.5,0.0
Jarred Vanderbilt\vandeja01,15.3,.612,6.0,0.2,1.1
Fred VanVleet\vanvlfr01,17.3,.552,6.7,3.6,3.5
Devin Vassell\vassede01,13.3,.540,3.3,-0.5,0.7
Gabe Vincent\vincega01,10.6,.551,2.5,-1.4,0.2
Nikola Vučević\vucevni01,18.2,.533,4.5,0.9,1.8
Dean Wade\wadede01,10.1,.584,2.3,-0.6,0.4
Franz Wagner\wagnefr01,14.7,.559,4.0,-0.7,0.8
Moritz Wagner\wagnemo01,18.1,.623,2.8,1.6,0.9
Ish Wainright\wainris01,9.4,.494,0.6,-2.0,0.0
Kemba Walker\walkeke02,13.9,.537,1.8,0.4,0.6
Lonnie Walker IV\walkelo01,12.3,.512,1.2,-2.5,-0.2
M.J. Walker\walkemj01,-3.3,.000,0.0,-9.6,0.0
Tyrone Wallace\wallaty01,2.5,.383,-0.1,-8.2,-0.1
Derrick Walton\waltode01,5.9,.342,-0.2,-4.3,-0.1
Brad Wanamaker\wanambr01,7.5,.472,0.0,-5.8,-0.3
Brad Wanamaker\wanambr01,6.5,.465,-0.1,-6.7,-0.3
Brad Wanamaker\wanambr01,18.1,.554,0.1,2.9,0.0
Duane Washington Jr.\washidu02,10.2,.521,0.0,-4.8,-0.7
P.J. Washington\washipj01,13.6,.588,3.4,-0.1,0.9
Yuta Watanabe\watanyu01,11.5,.524,0.7,-2.0,0.0
Lindy Waters III\waterli01,13.0,.562,0.8,-1.6,0.1
Tremont Waters\watertr01,5.4,.357,0.0,-7.7,-0.1
Tremont Waters\watertr01,5.1,.333,-0.1,-8.1,-0.1
Tremont Waters\watertr01,7.3,.500,0.0,-5.4,0.0
Trendon Watford\watfotr01,15.8,.590,1.9,-1.7,0.1
Paul Watson\watsopa01,5.7,.432,0.0,-5.4,-0.1
Quinndary Weatherspoon\weathqu01,12.0,.647,0.2,-4.4,0.0
Russell Westbrook\westbru01,15.0,.512,1.7,-1.6,0.2
Coby White\whiteco01,12.6,.564,2.4,-2.1,0.0
Derrick White\whitede01,14.8,.549,5.1,0.9,1.6
Derrick White\whitede01,15.7,.551,3.3,1.8,1.4
Derrick White\whitede01,12.9,.544,1.8,-0.9,0.2
Hassan Whiteside\whiteha01,22.9,.662,5.8,2.1,1.2
Joe Wieskamp\wieskjo01,7.1,.494,0.1,-3.9,-0.1
Aaron Wiggins\wiggiaa01,10.3,.556,1.2,-4.3,-0.7
Andrew Wiggins\wiggian01,15.0,.560,5.1,0.4,1.4
Lindell Wigginton\wiggili01,10.2,.524,0.2,-5.0,-0.2
Brandon Williams\willibr03,11.0,.476,-0.5,-5.7,-0.6
Grant Williams\willigr01,11.2,.635,5.1,-0.4,0.8
Kenrich Williams\willike04,13.3,.532,1.8,-0.3,0.5
Lou Williams\willilo02,12.1,.500,0.6,-3.4,-0.3
Patrick Williams\willipa01,12.7,.637,0.9,-1.5,0.0
Robert Williams\williro04,22.1,.745,9.9,5.5,3.4
Ziaire Williams\willizi02,9.7,.559,2.2,-3.0,-0.3
D.J. Wilson\wilsodj01,27.9,.773,0.4,5.0,0.1
Dylan Windler\windldy01,8.8,.519,0.8,-1.7,0.0
Justise Winslow\winslju01,13.1,.479,0.8,-1.7,0.1
Justise Winslow\winslju01,12.4,.490,0.6,-1.5,0.1
Justise Winslow\winslju01,14.1,.465,0.2,-2.0,0.0
Cassius Winston\winstca01,6.0,.549,0.0,-9.3,-0.1
Christian Wood\woodch01,19.1,.595,4.9,1.6,1.9
Robert Woodard II\woodaro01,2.1,.207,-0.1,-10.4,-0.1
Delon Wright\wrighde01,13.8,.576,3.6,2.2,1.6
McKinley Wright IV\wrighmc01,9.5,.833,0.0,-4.2,0.0
Moses Wright\wrighmo01,18.3,.470,0.1,1.4,0.0
Moses Wright\wrighmo01,31.2,,0.0,24.2,0.0
Moses Wright\wrighmo01,17.3,.470,0.0,-0.3,0.0
Gabe York\yorkga01,12.7,.435,0.0,-1.5,0.0
Thaddeus Young\youngth01,17.0,.548,2.2,2.2,0.9
