Player,G,MP,FG%,3P%,eFG%,TRB,AST,STL,BLK,PTS
R.J. Hunter\hunterj01,5,9.0,.350,.214,.425,1.0,0.6,0.6,0.0,3.8
Vince Hunter\huntevi01,4,1.8,.600,,.600,0.8,0.0,0.0,0.3,1.5
Serge Ibaka\ibakase01,76,27.5,.483,.360,.552,6.3,0.8,0.4,1.3,12.6
Andre Iguodala\iguodan01,64,25.3,.463,.282,.514,3.8,3.3,0.8,0.6,6.0
Ersan İlyasova\ilyaser01,69,25.1,.452,.360,.526,5.9,1.3,0.9,0.4,10.9
Ersan İlyasova\ilyaser01,46,25.5,.459,.359,.535,5.5,1.1,1.0,0.4,10.9
Ersan İlyasova\ilyaser01,23,24.1,.439,.361,.509,6.7,1.7,0.7,0.4,10.8
Joe Ingles\inglejo01,82,31.4,.467,.440,.609,4.2,4.8,1.1,0.2,11.5
Andre Ingram\ingraan01,2,32.0,.471,.556,.618,3.0,3.5,1.5,1.5,12.0
Brandon Ingram\ingrabr01,59,33.5,.470,.390,.497,5.3,3.9,0.8,0.7,16.1
Kyrie Irving\irvinky01,60,32.2,.491,.408,.568,3.8,5.1,1.1,0.3,24.4
Jonathan Isaac\isaacjo01,27,19.9,.379,.348,.434,3.7,0.7,1.2,1.1,5.4
Wes Iwundu\iwundwe01,62,16.5,.427,.196,.447,2.2,0.9,0.5,0.2,3.7
Jarrett Jack\jackja01,62,25.0,.427,.291,.455,3.1,5.6,0.6,0.1,7.5
Aaron Jackson\jacksaa01,1,35.0,.333,.250,.389,3.0,1.0,0.0,0.0,8.0
Demetrius Jackson\jacksde01,15,5.3,.389,.143,.417,0.8,0.6,0.3,0.1,1.1
Demetrius Jackson\jacksde01,12,5.3,.286,.000,.286,0.9,0.4,0.3,0.1,0.7
Demetrius Jackson\jacksde01,3,5.7,.750,1.000,.875,0.3,1.3,0.3,0.0,2.7
Josh Jackson\jacksjo02,77,25.4,.417,.263,.448,4.6,1.5,1.0,0.5,13.1
Justin Jackson\jacksju01,68,22.1,.442,.308,.510,2.8,1.1,0.4,0.2,6.7
Reggie Jackson\jacksre01,45,26.7,.426,.308,.471,2.8,5.3,0.6,0.1,14.6
LeBron James\jamesle01,82,36.9,.542,.367,.590,8.6,9.1,1.4,0.9,27.5
Mike James\jamesmi02,36,19.1,.383,.265,.424,2.5,3.5,0.8,0.2,9.3
Mike James\jamesmi02,32,20.9,.388,.268,.429,2.8,3.8,0.8,0.2,10.4
Mike James\jamesmi02,4,4.5,.222,.000,.222,0.3,1.5,0.3,0.0,1.0
Al Jefferson\jeffeal01,36,13.4,.534,.000,.534,4.0,0.8,0.4,0.6,7.0
Richard Jefferson\jefferi01,20,8.2,.444,.286,.481,0.9,0.8,0.1,0.1,1.5
Brandon Jennings\jennibr01,14,14.6,.375,.273,.438,2.2,3.1,0.4,0.3,5.2
Jonas Jerebko\jerebjo01,74,15.3,.466,.414,.562,3.3,0.6,0.3,0.2,5.8
Amir Johnson\johnsam01,74,15.8,.538,.313,.558,4.5,1.6,0.6,0.6,4.6
Brice Johnson\johnsbr02,18,5.4,.476,.000,.476,1.7,0.1,0.5,0.3,2.4
Brice Johnson\johnsbr02,9,4.2,.636,.000,.636,1.4,0.1,0.7,0.2,1.8
Brice Johnson\johnsbr02,9,6.7,.419,,.419,2.0,0.1,0.3,0.4,3.0
Dakari Johnson\johnsda04,31,5.2,.564,,.564,1.1,0.3,0.2,0.3,1.8
James Johnson\johnsja01,73,26.6,.503,.308,.550,4.9,3.8,1.0,0.7,10.8
Joe Johnson\johnsjo02,55,21.9,.406,.276,.461,3.1,1.5,0.3,0.1,6.8
Joe Johnson\johnsjo02,32,21.9,.420,.274,.471,3.3,1.4,0.4,0.2,7.3
Joe Johnson\johnsjo02,23,22.0,.381,.279,.444,2.8,1.7,0.3,0.0,6.0
Omari Johnson\johnsom01,4,18.8,.429,.333,.524,2.8,1.8,0.5,0.0,5.5
Stanley Johnson\johnsst04,69,27.4,.375,.286,.435,3.7,1.6,1.4,0.2,8.7
Tyler Johnson\johnsty01,72,28.5,.435,.367,.518,3.4,2.3,0.8,0.5,11.7
Wesley Johnson\johnswe01,74,20.1,.408,.339,.489,2.9,0.8,1.0,0.8,5.4
Nikola Jokić\jokicni01,75,32.6,.499,.396,.554,10.7,6.1,1.2,0.8,18.5
Damian Jones\jonesda03,15,5.9,.500,,.500,0.9,0.1,0.1,0.2,1.7
Derrick Jones Jr.\jonesde02,20,12.3,.396,.167,.425,1.9,0.5,0.2,0.7,3.1
Derrick Jones Jr.\jonesde02,6,5.5,.500,.000,.500,0.7,0.5,0.2,0.7,1.5
Derrick Jones Jr.\jonesde02,14,15.1,.388,.188,.418,2.4,0.4,0.2,0.6,3.7
Jalen Jones\jonesja04,16,11.3,.382,.385,.456,2.4,0.3,0.3,0.1,4.6
Jalen Jones\jonesja04,4,4.8,.250,1.000,.375,0.8,0.0,0.0,0.0,1.3
Jalen Jones\jonesja04,12,13.5,.391,.360,.461,2.9,0.3,0.4,0.1,5.8
Tyus Jones\jonesty01,82,17.9,.457,.349,.526,1.6,2.8,1.2,0.1,5.1
DeAndre Jordan\jordade01,77,31.5,.645,,.645,15.2,1.5,0.5,0.9,12.0
Cory Joseph\josepco01,82,27.0,.424,.353,.479,3.2,3.2,1.0,0.2,7.9
Frank Kaminsky\kaminfr01,79,23.2,.429,.380,.501,3.6,1.6,0.5,0.2,11.1
Luke Kennard\kennalu01,73,20.0,.443,.415,.530,2.4,1.7,0.6,0.2,7.6
Michael Kidd-Gilchrist\kiddgmi01,74,25.0,.504,.000,.504,4.1,1.0,0.7,0.4,9.2
Sean Kilpatrick\kilpase01,52,12.3,.374,.319,.452,1.7,0.9,0.3,0.1,6.3
Sean Kilpatrick\kilpase01,16,11.4,.287,.256,.351,2.2,0.9,0.1,0.1,4.9
Sean Kilpatrick\kilpase01,23,8.9,.378,.283,.457,1.1,0.7,0.2,0.0,4.0
Sean Kilpatrick\kilpase01,4,9.5,.389,.429,.472,0.5,0.8,0.0,0.0,4.8
Sean Kilpatrick\kilpase01,9,23.8,.439,.396,.528,2.8,1.4,0.7,0.3,15.4
Maxi Kleber\klebima01,72,16.8,.489,.313,.553,3.3,0.7,0.4,0.7,5.4
Furkan Korkmaz\korkmfu01,14,5.7,.286,.294,.375,0.8,0.3,0.1,0.1,1.6
Luke Kornet\kornelu01,20,16.3,.392,.354,.504,3.2,1.3,0.3,0.8,6.7
Kyle Korver\korveky01,73,21.6,.459,.436,.628,2.3,1.2,0.4,0.4,9.2
Kosta Koufos\koufoko01,71,19.6,.571,,.571,6.6,1.2,0.7,0.5,6.7
Kyle Kuzma\kuzmaky01,77,31.2,.450,.366,.527,6.3,1.8,0.6,0.4,16.1
Mindaugas Kuzminskas\kuzmimi01,1,2.0,.000,,.000,0.0,0.0,0.0,0.0,0.0
Skal Labissière\labissk01,60,20.7,.448,.353,.467,4.8,1.2,0.4,0.8,8.7
Jeremy Lamb\lambje01,80,24.6,.457,.370,.513,4.1,2.3,0.8,0.4,12.9
Shane Larkin\larkish01,54,14.4,.384,.360,.454,1.7,1.8,0.5,0.0,4.3
Joffrey Lauvergne\lauvejo01,55,9.7,.516,.000,.516,3.1,0.7,0.2,0.1,4.1
Zach LaVine\lavinza01,24,27.3,.383,.341,.442,3.9,3.0,1.0,0.2,16.7
Jake Layman\laymaja01,35,4.6,.298,.200,.340,0.5,0.3,0.2,0.1,1.0
T.J. Leaf\leaftj01,53,8.7,.471,.429,.537,1.5,0.2,0.1,0.1,2.9
Courtney Lee\leeco01,76,30.4,.454,.406,.529,2.9,2.4,1.1,0.2,12.0
Damion Lee\leeda03,15,26.9,.408,.250,.457,4.7,1.9,1.3,0.1,10.7
Walt Lemon Jr.\lemonwa01,5,7.0,.438,1.000,.469,0.4,1.0,0.0,0.2,3.4
Alex Len\lenal01,69,20.2,.566,.333,.567,7.5,1.2,0.4,0.9,8.5
Kawhi Leonard\leonaka01,9,23.3,.468,.314,.518,4.7,2.3,2.0,1.0,16.2
Meyers Leonard\leoname01,33,7.7,.590,.423,.660,2.1,0.5,0.2,0.0,3.4
Jon Leuer\leuerjo01,8,17.0,.417,.000,.417,4.0,0.6,0.1,0.4,5.4
Caris LeVert\leverca01,71,26.3,.435,.347,.493,3.7,4.2,1.2,0.3,12.1
DeAndre Liggins\liggide01,58,12.5,.377,.358,.467,1.3,0.8,0.6,0.2,1.7
DeAndre Liggins\liggide01,31,15.5,.338,.306,.423,1.6,0.9,0.9,0.3,1.8
DeAndre Liggins\liggide01,27,9.0,.439,.471,.537,1.0,0.8,0.4,0.1,1.6
Damian Lillard\lillada01,73,36.6,.439,.361,.519,4.5,6.6,1.1,0.4,26.9
Jeremy Lin\linje01,1,25.0,.417,.500,.458,0.0,4.0,0.0,0.0,18.0
Shaun Livingston\livinsh01,71,15.9,.501,.000,.501,1.8,2.0,0.5,0.3,5.5
Kevon Looney\looneke01,66,13.8,.580,.200,.583,3.3,0.6,0.5,0.8,4.0
Brook Lopez\lopezbr01,74,23.4,.465,.345,.536,4.0,1.7,0.4,1.3,13.0
Robin Lopez\lopezro01,64,26.4,.530,.286,.533,4.5,1.9,0.2,0.8,11.8
Kevin Love\loveke01,59,28.0,.458,.415,.552,9.3,1.7,0.7,0.4,17.6
Kyle Lowry\lowryky01,78,32.2,.427,.399,.553,5.6,6.9,1.1,0.2,16.2
Timothé Luwawu-Cabarrot\luwawti01,52,15.5,.375,.335,.474,1.4,1.0,0.2,0.1,5.8
Tyler Lydon\lydonty01,1,2.0,,,,0.0,0.0,0.0,0.0,0.0
Trey Lyles\lylestr01,73,19.1,.491,.381,.566,4.8,1.2,0.4,0.5,9.9
Shelvin Mack\macksh01,69,19.8,.430,.345,.488,2.4,3.9,0.8,0.1,6.9
Josh Magette\magetjo01,18,12.0,.326,.364,.413,1.1,3.2,0.4,0.1,2.6
Ian Mahinmi\mahinia01,77,14.9,.556,.000,.556,4.1,0.7,0.5,0.5,4.8
Thon Maker\makerth01,74,16.7,.411,.298,.460,3.0,0.6,0.5,0.7,4.8
Boban Marjanović\marjabo01,39,8.6,.534,,.534,3.7,0.6,0.3,0.3,6.0
Boban Marjanović\marjabo01,19,9.0,.519,,.519,3.0,0.7,0.2,0.3,6.2
Boban Marjanović\marjabo01,20,8.3,.551,,.551,4.4,0.4,0.3,0.3,5.9
Lauri Markkanen\markkla01,68,29.7,.434,.362,.518,7.5,1.2,0.6,0.6,15.2
Jarell Martin\martija01,73,22.8,.446,.347,.480,4.4,1.0,0.5,0.7,7.7
Frank Mason III\masonfr01,52,18.9,.379,.360,.420,2.5,2.8,0.7,0.2,7.9
Mangok Mathiang\mathima01,4,5.0,.571,,.571,2.5,0.0,0.3,0.0,2.0
Wesley Matthews\matthwe02,63,33.8,.406,.381,.516,3.1,2.7,1.2,0.3,12.7
Luc Mbah a Moute\mbahalu01,61,25.6,.481,.364,.572,3.0,0.9,1.2,0.4,7.5
James Michael McAdoo\mcadoja01,3,6.0,.286,.286,.429,0.7,0.0,0.0,0.3,2.7
Patrick McCaw\mccawpa01,57,16.9,.409,.238,.451,1.4,1.4,0.8,0.2,4.0
CJ McCollum\mccolcj01,81,36.1,.443,.397,.506,4.0,3.4,1.0,0.4,21.4
T.J. McConnell\mccontj01,76,22.4,.499,.435,.531,3.0,4.0,1.2,0.2,6.3
Erik McCree\mccreer01,4,2.0,.000,.000,.000,0.3,0.0,0.3,0.0,0.0
Chris McCullough\mcculch01,19,4.7,.429,.125,.440,1.3,0.2,0.0,0.3,2.4
Doug McDermott\mcderdo01,81,21.8,.467,.426,.557,2.5,1.0,0.2,0.2,7.8
Doug McDermott\mcderdo01,55,21.3,.460,.387,.541,2.4,0.9,0.2,0.2,7.2
Doug McDermott\mcderdo01,26,22.9,.478,.494,.586,2.5,1.1,0.3,0.2,9.0
JaVale McGee\mcgeeja01,65,9.5,.621,.000,.621,2.6,0.5,0.3,0.9,4.8
Rodney McGruder\mcgruro01,18,16.6,.493,.429,.596,1.8,0.9,0.4,0.2,5.1
Trey McKinney-Jones\mckintr01,1,1.0,,,,0.0,0.0,0.0,0.0,0.0
Alfonzo McKinnie\mckinal01,14,3.8,.533,.333,.633,0.5,0.1,0.1,0.1,1.5
Ben McLemore\mclembe01,56,19.5,.421,.346,.495,2.5,0.9,0.7,0.3,7.5
Josh McRoberts\mcrobjo01,2,3.0,.000,.000,.000,0.0,0.0,0.0,0.0,0.0
Jodie Meeks\meeksjo01,77,14.5,.399,.343,.491,1.6,0.9,0.4,0.1,6.3
Salah Mejri\mejrisa01,61,12.0,.642,.000,.642,4.0,0.6,0.4,1.1,3.5
Jordan Mickey\mickejo01,23,12.3,.476,.125,.488,3.5,0.4,0.3,0.4,4.0
Khris Middleton\middlkh01,82,36.4,.466,.359,.524,5.2,4.0,1.5,0.3,20.1
C.J. Miles\milescj01,70,19.1,.379,.361,.516,2.2,0.8,0.5,0.3,10.0
Darius Miller\milleda01,82,23.7,.444,.411,.594,2.0,1.4,0.3,0.2,7.8
Malcolm Miller\millema01,15,8.4,.464,.381,.607,1.0,0.2,0.1,0.1,2.5
Patty Mills\millspa02,82,25.7,.411,.372,.523,1.9,2.8,0.7,0.1,10.0
Paul Millsap\millspa01,38,30.1,.464,.345,.509,6.4,2.8,1.0,1.2,14.6
Nikola Mirotić\mirotni01,55,27.2,.447,.377,.546,7.4,1.5,0.8,0.7,15.6
Nikola Mirotić\mirotni01,25,24.9,.474,.429,.588,6.4,1.6,0.6,0.5,16.8
Nikola Mirotić\mirotni01,30,29.1,.427,.335,.513,8.2,1.4,1.0,0.9,14.6
Donovan Mitchell\mitchdo01,79,33.4,.437,.340,.506,3.7,3.7,1.5,0.3,20.5
Naz Mitrou-Long\mitrona01,1,1.0,1.000,1.000,1.500,0.0,0.0,0.0,0.0,3.0
Malik Monk\monkma01,63,13.6,.360,.342,.458,1.0,1.4,0.3,0.1,6.7
Greg Monroe\monrogr01,51,20.4,.565,,.565,6.9,2.2,0.9,0.5,10.3
Greg Monroe\monrogr01,5,15.8,.485,,.485,5.0,1.0,0.0,0.0,6.8
Greg Monroe\monrogr01,20,23.3,.626,,.626,8.0,2.5,0.8,0.3,11.3
Greg Monroe\monrogr01,26,19.1,.530,,.530,6.3,2.3,1.1,0.7,10.2
Luis Montero\montelu01,2,4.0,.000,,.000,1.0,0.0,0.0,0.0,0.0
Ben Moore\moorebe01,2,4.5,,,,0.5,0.5,0.0,0.0,0.0
E'Twaun Moore\mooreet01,82,31.5,.508,.425,.585,2.9,2.3,1.0,0.1,12.5
Eric Moreland\moreler01,67,12.0,.541,,.541,4.1,1.2,0.5,0.8,2.1
Jaylen Morris\morrija01,6,16.3,.406,.200,.438,2.7,1.2,0.3,0.2,4.7
Marcus Morris\morrima03,54,26.7,.429,.368,.499,5.4,1.3,0.6,0.2,13.6
Markieff Morris\morrima02,73,27.0,.480,.367,.536,5.6,1.9,0.8,0.5,11.5
Monte Morris\morrimo01,3,8.3,.667,.000,.667,0.7,2.3,1.0,0.0,3.3
Johnathan Motley\motlejo01,11,16.0,.533,.167,.540,4.5,0.6,0.3,0.2,8.7
Timofey Mozgov\mozgoti01,31,11.6,.559,.222,.581,3.2,0.4,0.2,0.4,4.2
Emmanuel Mudiay\mudiaem01,64,19.5,.388,.318,.433,2.4,3.2,0.6,0.2,8.6
Emmanuel Mudiay\mudiaem01,42,17.9,.401,.373,.460,2.2,2.9,0.5,0.1,8.5
Emmanuel Mudiay\mudiaem01,22,22.4,.368,.196,.390,2.6,3.9,0.9,0.3,8.8
Shabazz Muhammad\muhamsh01,43,9.7,.447,.259,.465,1.8,0.3,0.2,0.1,5.0
Shabazz Muhammad\muhamsh01,32,9.4,.388,.211,.405,1.4,0.2,0.2,0.1,3.8
Shabazz Muhammad\muhamsh01,11,10.6,.552,.375,.575,2.8,0.6,0.4,0.1,8.5
Xavier Munford\munfoxa02,6,3.5,.167,.000,.167,0.2,0.7,0.2,0.0,0.5
Dejounte Murray\murrade01,81,21.5,.443,.265,.451,5.7,2.9,1.2,0.4,8.1
Jamal Murray\murraja01,81,31.7,.451,.378,.529,3.7,3.4,1.0,0.3,16.7
Mike Muscala\muscami01,53,20.0,.458,.371,.558,4.3,1.0,0.6,0.5,7.6
Abdel Nader\naderab01,48,10.9,.336,.354,.413,1.5,0.5,0.3,0.2,3.0
Larry Nance Jr.\nancela02,66,21.5,.581,.167,.584,6.8,1.2,1.3,0.6,8.7
Larry Nance Jr.\nancela02,42,22.0,.601,.250,.603,6.8,1.4,1.4,0.5,8.6
Larry Nance Jr.\nancela02,24,20.8,.550,.125,.553,7.0,1.0,1.2,0.8,8.9
Shabazz Napier\napiesh01,74,20.7,.420,.376,.497,2.3,2.0,1.1,0.2,8.7
Jameer Nelson\nelsoja01,50,20.3,.389,.331,.473,2.1,3.6,0.5,0.1,4.9
Jameer Nelson\nelsoja01,43,20.9,.410,.364,.507,2.2,3.6,0.5,0.1,5.1
Jameer Nelson\nelsoja01,7,16.6,.282,.071,.295,1.1,3.3,0.6,0.1,3.7
Raul Neto\netora01,41,12.1,.457,.404,.520,1.2,1.8,0.3,0.1,4.5
Georges Niang\niangge01,9,3.6,.364,.000,.364,1.0,0.3,0.2,0.0,1.0
Joakim Noah\noahjo01,7,5.7,.500,,.500,2.0,0.6,0.3,0.3,1.7
Nerlens Noel\noelne01,30,15.7,.524,.000,.524,5.6,0.7,1.0,0.7,4.4
Lucas Nogueira\noguelu01,49,8.5,.613,.263,.644,1.8,0.4,0.5,0.9,2.5
Dirk Nowitzki\nowitdi01,77,24.7,.456,.409,.547,5.7,1.6,0.6,0.6,12.0
Frank Ntilikina\ntilila01,78,21.9,.364,.318,.414,2.3,3.2,0.8,0.2,5.9
Jusuf Nurkić\nurkiju01,79,26.4,.505,.000,.505,9.0,1.8,0.8,1.4,14.3
David Nwaba\nwabada01,70,23.5,.478,.346,.499,4.7,1.5,0.8,0.4,7.9
Johnny O'Bryant\obryajo01,36,10.5,.398,.326,.439,2.6,0.4,0.3,0.2,4.8
Royce O'Neale\onealro01,69,16.7,.423,.356,.496,3.4,1.4,0.5,0.2,5.0
Kyle O'Quinn\oquinky01,77,18.0,.583,.235,.589,6.1,2.1,0.5,1.3,7.1
Semi Ojeleye\ojelese01,73,15.8,.346,.320,.452,2.2,0.3,0.3,0.1,2.7
Emeka Okafor\okafoem01,26,13.6,.505,,.505,4.6,0.3,0.3,1.0,4.4
Jahlil Okafor\okafoja01,28,12.6,.558,.250,.562,3.0,0.4,0.1,0.6,6.3
Jahlil Okafor\okafoja01,2,12.5,.444,,.444,4.5,0.5,0.0,1.0,5.0
Jahlil Okafor\okafoja01,26,12.6,.566,.250,.570,2.9,0.4,0.1,0.6,6.4
Victor Oladipo\oladivi01,75,34.0,.477,.371,.537,5.2,4.3,2.4,0.8,23.1
Kelly Olynyk\olynyke01,76,23.4,.497,.379,.580,5.7,2.7,0.8,0.5,11.5
Chinanu Onuaku\onuakch01,1,22.0,.400,,.400,4.0,1.0,0.0,0.0,4.0
Cedi Osman\osmande01,61,11.0,.484,.368,.570,2.0,0.7,0.4,0.0,3.9
Kelly Oubre Jr.\oubreke01,81,27.5,.403,.341,.482,4.5,1.2,1.0,0.4,11.8
Zaza Pachulia\pachuza01,69,14.1,.564,.000,.564,4.7,1.6,0.6,0.2,5.4
Marcus Paige\paigema01,5,5.6,.286,.250,.357,0.8,0.6,0.0,0.0,2.4
Georgios Papagiannis\papagge01,17,7.2,.429,,.429,2.2,0.5,0.2,0.4,2.1
Georgios Papagiannis\papagge01,16,7.4,.415,,.415,2.3,0.6,0.1,0.4,2.1
Georgios Papagiannis\papagge01,1,4.0,1.000,,1.000,1.0,0.0,2.0,0.0,2.0
Jabari Parker\parkeja01,31,24.0,.482,.383,.529,4.9,1.9,0.8,0.3,12.6
Tony Parker\parketo01,55,19.5,.459,.270,.472,1.7,3.5,0.5,0.0,7.7
Chandler Parsons\parsoch01,36,19.2,.462,.421,.571,2.5,1.9,0.5,0.3,7.9
Patrick Patterson\pattepa01,82,15.5,.398,.386,.523,2.4,0.7,0.6,0.3,3.9
Justin Patton\pattoju01,1,4.0,.500,,.500,0.0,0.0,1.0,0.0,2.0
Brandon Paul\paulbr01,64,9.0,.433,.278,.492,1.1,0.6,0.4,0.1,2.3
Chris Paul\paulch01,58,31.8,.460,.380,.550,5.4,7.9,1.7,0.2,18.6
Adreian Payne\paynead01,5,8.6,.700,.667,.800,1.8,0.0,0.4,0.0,4.2
Cameron Payne\payneca01,25,23.3,.405,.385,.486,2.8,4.5,1.0,0.4,8.8
Elfrid Payton\paytoel01,63,28.7,.493,.326,.516,4.3,6.2,1.3,0.3,12.7
Elfrid Payton\paytoel01,44,28.6,.520,.373,.547,4.0,6.3,1.5,0.4,13.0
Elfrid Payton\paytoel01,19,29.0,.435,.200,.447,5.3,6.2,1.0,0.3,11.8
Gary Payton II\paytoga02,23,9.6,.405,.240,.446,1.9,0.9,0.3,0.1,3.0
Gary Payton II\paytoga02,12,8.8,.394,.167,.424,1.4,0.8,0.3,0.1,2.5
Gary Payton II\paytoga02,11,10.5,.415,.308,.463,2.5,1.1,0.4,0.2,3.5
Kendrick Perkins\perkike01,1,15.0,.500,,.500,1.0,2.0,1.0,0.0,3.0
London Perrantes\perralo01,14,4.7,.154,.000,.154,0.3,0.4,0.1,0.1,0.5
Alec Peters\peteral01,20,11.3,.378,.310,.500,1.9,0.6,0.1,0.1,4.1
Marshall Plumlee\plumlma02,8,6.5,.333,,.333,2.1,0.3,0.0,0.1,1.8
Mason Plumlee\plumlma01,74,19.4,.601,.000,.601,5.4,1.9,0.7,1.1,7.1
Miles Plumlee\plumlmi01,55,16.7,.583,,.583,4.1,0.8,0.3,0.5,4.3
Jakob Poeltl\poeltja01,82,18.6,.659,.500,.660,4.8,0.7,0.5,1.2,6.9
Quincy Pondexter\pondequ01,23,8.5,.286,.136,.316,1.2,0.4,0.3,0.1,2.0
Otto Porter Jr.\porteot01,77,31.6,.503,.441,.581,6.4,2.0,1.5,0.5,14.7
Bobby Portis\portibo01,73,22.5,.471,.359,.520,6.8,1.7,0.7,0.3,13.2
Kristaps Porziņģis\porzikr01,48,32.4,.439,.395,.489,6.6,1.2,0.8,2.4,22.7
Dwight Powell\poweldw01,79,21.2,.593,.333,.626,5.6,1.2,0.8,0.4,8.5
Norman Powell\powelno01,70,15.2,.401,.285,.472,1.7,1.3,0.5,0.2,5.5
Alex Poythress\poythal01,25,4.2,.423,.364,.500,0.7,0.1,0.1,0.0,1.0
Taurean Prince\princta02,82,30.0,.426,.385,.516,4.7,2.6,1.0,0.5,14.1
Jacob Pullen\pulleja01,3,2.0,.500,.000,.500,0.0,0.0,0.0,0.0,0.7
Rodney Purvis\purviro01,16,18.1,.327,.250,.388,1.7,1.1,0.2,0.2,6.0
Zhou Qi\qizh01,18,6.9,.188,.105,.219,1.2,0.1,0.1,0.8,1.2
Tim Quarterman\quartti01,3,4.3,.333,.000,.333,1.0,0.3,0.0,0.0,1.3
Ivan Rabb\rabbiv01,36,14.3,.566,,.566,4.4,0.9,0.3,0.4,5.6
Julius Randle\randlju01,82,26.7,.558,.222,.563,8.0,2.6,0.5,0.5,16.1
Zach Randolph\randoza01,59,25.6,.473,.347,.507,6.7,2.2,0.7,0.2,14.5
Xavier Rathan-Mayes\rathaxa01,5,23.6,.286,.071,.298,1.0,3.6,1.2,0.6,5.8
J.J. Redick\redicjj01,70,30.2,.460,.420,.569,2.5,3.0,0.5,0.1,17.1
Davon Reed\reedda01,21,11.5,.289,.289,.362,1.9,0.6,0.5,0.1,3.0
Willie Reed\reedwi02,42,10.2,.669,.500,.674,2.9,0.2,0.2,0.5,4.6
Willie Reed\reedwi02,39,10.7,.667,.500,.671,3.1,0.2,0.2,0.6,4.9
Willie Reed\reedwi02,3,3.0,1.000,,1.000,0.3,0.3,0.0,0.0,0.7
Josh Richardson\richajo01,81,33.2,.451,.378,.523,3.5,2.9,1.5,0.9,12.9
Malachi Richardson\richama01,26,12.5,.333,.300,.400,1.3,0.5,0.4,0.0,3.4
Malachi Richardson\richama01,25,12.8,.330,.308,.398,1.3,0.5,0.4,0.0,3.5
Malachi Richardson\richama01,1,5.0,.500,.000,.500,1.0,0.0,0.0,0.0,2.0
Austin Rivers\riverau01,61,33.7,.424,.378,.508,2.4,4.0,1.2,0.3,15.1
Andre Roberson\roberan03,39,26.6,.537,.222,.562,4.7,1.2,1.2,0.9,5.0
Devin Robinson\robinde01,1,13.0,.333,,.333,5.0,0.0,1.0,0.0,2.0
Glenn Robinson III\robingl02,23,14.7,.424,.412,.506,1.6,0.7,0.6,0.0,4.1
Rajon Rondo\rondora01,65,26.2,.468,.333,.518,4.0,8.2,1.1,0.2,8.3
Derrick Rose\rosede01,25,16.8,.435,.233,.454,1.4,1.5,0.3,0.2,8.4
Derrick Rose\rosede01,16,19.3,.439,.250,.462,1.8,1.6,0.2,0.3,9.8
Derrick Rose\rosede01,9,12.4,.426,.167,.435,0.7,1.2,0.4,0.0,5.8
Terrence Ross\rosste01,24,25.0,.398,.323,.476,3.0,1.6,1.1,0.5,8.7
Terry Rozier\roziete01,80,25.9,.395,.381,.491,4.7,2.9,1.0,0.2,11.3
Ricky Rubio\rubiori01,77,29.3,.418,.352,.476,4.6,5.3,1.6,0.1,13.1
D'Angelo Russell\russeda01,48,25.7,.414,.324,.481,3.9,5.2,0.8,0.4,15.5
Domantas Sabonis\sabondo01,74,24.5,.514,.351,.524,7.7,2.0,0.5,0.4,11.6
JaKarr Sampson\sampsja02,22,15.6,.543,.500,.574,3.5,0.4,0.4,1.0,4.7
Dario Šarić\saricda01,78,29.6,.453,.393,.541,6.7,2.6,0.7,0.3,14.6
Tomáš Satoranský\satorto01,73,22.5,.523,.465,.585,3.2,3.9,0.7,0.2,7.2
Dennis Schröder\schrode01,67,31.0,.436,.290,.469,3.1,6.2,1.1,0.1,19.4
Mike Scott\scottmi01,76,18.5,.527,.405,.590,3.3,1.1,0.3,0.1,8.8
Thabo Sefolosha\sefolth01,38,21.2,.492,.381,.558,4.2,0.9,1.4,0.3,8.2
Wayne Selden\seldewa01,35,19.8,.431,.402,.522,1.6,1.9,0.5,0.1,9.3
Ramon Sessions\sessira01,28,14.0,.359,.308,.393,1.4,2.8,0.5,0.1,4.9
Ramon Sessions\sessira01,13,12.8,.321,.182,.340,1.4,2.1,0.5,0.1,3.7
Ramon Sessions\sessira01,15,15.0,.391,.400,.438,1.3,3.3,0.5,0.1,5.9
Iman Shumpert\shumpim01,14,19.7,.379,.269,.440,2.9,1.2,0.6,0.3,4.4
Pascal Siakam\siakapa01,81,20.7,.508,.220,.537,4.5,2.0,0.8,0.5,7.3
Xavier Silas\silasxa01,2,3.5,.000,.000,.000,1.0,0.0,0.5,0.0,0.0
Ben Simmons\simmobe01,81,33.7,.545,.000,.545,8.1,8.2,1.7,0.9,15.8
Jonathon Simmons\simmojo02,69,29.4,.465,.338,.511,3.5,2.5,0.8,0.2,13.9
Kobi Simmons\simmoko01,32,20.1,.423,.282,.452,1.6,2.1,0.6,0.2,6.1
Kyle Singler\singlky01,12,4.9,.333,.400,.381,0.8,0.2,0.1,0.0,1.9
Marcus Smart\smartma01,54,29.9,.367,.301,.440,3.5,4.8,1.3,0.4,10.2
Dennis Smith Jr.\smithde03,69,29.7,.395,.313,.446,3.8,5.2,1.0,0.3,15.2
Ish Smith\smithis01,82,24.9,.486,.347,.507,2.7,4.4,0.8,0.2,10.9
J.R. Smith\smithjr01,80,28.1,.403,.375,.524,2.9,1.8,0.9,0.1,8.3
Jason Smith\smithja02,33,8.6,.391,.125,.409,1.6,0.4,0.1,0.4,3.4
