Player,PER,TS%,WS,BPM,VORP
Doug McDermott\mcderdo01,11.5,.611,1.0,-2.6,-0.1
JaVale McGee\mcgeeja01,22.3,.641,2.7,1.5,0.5
Rodney McGruder\mcgruro01,12.0,.595,0.8,-1.4,0.1
Trey McKinney-Jones\mckintr01,0.0,,0.0,-8.5,0.0
Alfonzo McKinnie\mckinal01,10.1,.643,0.1,-3.0,0.0
Ben McLemore\mclembe01,9.7,.526,0.5,-3.9,-0.5
Josh McRoberts\mcrobjo01,-12.5,.000,0.0,-21.4,0.0
Jodie Meeks\meeksjo01,12.4,.548,2.0,-1.1,0.3
Salah Mejri\mejrisa01,17.8,.644,2.7,0.7,0.5
Jordan Mickey\mickejo01,10.6,.515,0.3,-5.6,-0.3
Khris Middleton\middlkh01,17.4,.577,6.9,0.0,1.5
C.J. Miles\milescj01,13.0,.545,2.9,0.3,0.8
Darius Miller\milleda01,9.3,.617,3.0,-1.9,0.1
Malcolm Miller\millema01,8.9,.638,0.2,-1.0,0.0
Patty Mills\millspa02,11.8,.558,4.1,-1.0,0.5
Paul Millsap\millspa01,17.0,.549,2.5,0.4,0.7
Nikola Mirotić\mirotni01,18.7,.577,4.0,2.2,1.6
Nikola Mirotić\mirotni01,22.0,.624,2.0,4.6,1.0
Nikola Mirotić\mirotni01,16.3,.539,1.9,0.5,0.5
Donovan Mitchell\mitchdo01,16.7,.541,5.2,1.2,2.2
Naz Mitrou-Long\mitrona01,133.8,1.500,0.1,242.2,0.0
Malik Monk\monkma01,10.2,.477,0.0,-3.4,-0.3
Greg Monroe\monrogr01,21.2,.598,3.4,2.2,1.1
Greg Monroe\monrogr01,11.1,.489,0.0,-5.6,-0.1
Greg Monroe\monrogr01,21.0,.642,1.4,2.1,0.5
Greg Monroe\monrogr01,23.0,.580,2.0,3.6,0.7
Luis Montero\montelu01,-15.5,.000,-0.1,-25.6,0.0
Ben Moore\moorebe01,-2.3,,0.0,-9.3,0.0
E'Twaun Moore\mooreet01,12.1,.593,4.4,-1.6,0.3
Eric Moreland\moreler01,13.9,.531,2.3,0.5,0.5
Jaylen Morris\morrija01,6.5,.438,-0.1,-5.4,-0.1
Marcus Morris\morrima03,14.5,.541,3.2,-0.1,0.7
Markieff Morris\morrima02,13.2,.566,3.3,-1.3,0.4
Monte Morris\morrimo01,27.1,.727,0.2,9.4,0.1
Johnathan Motley\motlejo01,17.2,.550,0.3,-3.3,-0.1
Timofey Mozgov\mozgoti01,12.3,.617,0.4,-3.9,-0.2
Emmanuel Mudiay\mudiaem01,11.5,.474,0.0,-3.9,-0.6
Emmanuel Mudiay\mudiaem01,12.3,.504,0.3,-3.5,-0.3
Emmanuel Mudiay\mudiaem01,10.2,.428,-0.3,-4.6,-0.3
Shabazz Muhammad\muhamsh01,15.4,.510,0.7,-2.5,-0.1
Shabazz Muhammad\muhamsh01,9.3,.446,0.0,-5.9,-0.3
Shabazz Muhammad\muhamsh01,31.0,.624,0.7,6.0,0.2
Xavier Munford\munfoxa02,-2.1,.218,-0.1,-11.3,0.0
Dejounte Murray\murrade01,15.1,.485,3.2,0.5,1.1
Jamal Murray\murraja01,16.1,.576,5.5,-0.3,1.1
Mike Muscala\muscami01,14.4,.597,2.4,0.3,0.6
Abdel Nader\naderab01,5.1,.439,-0.1,-5.3,-0.4
Larry Nance Jr.\nancela02,20.2,.605,5.8,2.4,1.6
Larry Nance Jr.\nancela02,19.4,.618,3.7,2.4,1.0
Larry Nance Jr.\nancela02,21.5,.585,2.1,2.2,0.5
Shabazz Napier\napiesh01,14.2,.544,3.2,0.7,1.0
Jameer Nelson\nelsoja01,8.1,.489,0.6,-3.3,-0.3
Jameer Nelson\nelsoja01,8.9,.520,0.8,-2.6,-0.1
Jameer Nelson\nelsoja01,2.6,.322,-0.3,-8.4,-0.2
Raul Neto\netora01,11.9,.550,0.9,-1.4,0.1
Georges Niang\niangge01,9.2,.379,0.0,-4.0,0.0
Joakim Noah\noahjo01,15.6,.510,0.1,-0.8,0.0
Nerlens Noel\noelne01,16.2,.558,1.3,0.5,0.3
Lucas Nogueira\noguelu01,17.3,.661,1.6,5.2,0.8
Dirk Nowitzki\nowitdi01,16.7,.575,4.8,2.3,2.1
Frank Ntilikina\ntilila01,7.0,.437,-0.9,-5.0,-1.3
Jusuf Nurkić\nurkiju01,19.2,.528,4.7,0.0,1.1
David Nwaba\nwabada01,12.2,.542,2.4,-2.5,-0.2
Johnny O'Bryant\obryajo01,11.9,.470,0.3,-4.4,-0.2
Royce O'Neale\onealro01,10.8,.540,2.4,-0.2,0.5
Kyle O'Quinn\oquinky01,20.0,.625,4.8,3.1,1.8
Semi Ojeleye\ojelese01,4.6,.473,1.2,-4.7,-0.8
Emeka Okafor\okafoem01,16.4,.545,1.0,-1.2,0.1
Jahlil Okafor\okafoja01,15.3,.584,0.6,-1.7,0.0
Jahlil Okafor\okafoja01,8.8,.465,0.0,-6.3,0.0
Jahlil Okafor\okafoja01,15.8,.593,0.6,-1.4,0.0
Victor Oladipo\oladivi01,23.1,.577,8.2,5.8,5.0
Kelly Olynyk\olynyke01,17.8,.612,5.5,2.3,1.9
Chinanu Onuaku\onuakch01,-3.2,.400,-0.1,-14.7,-0.1
Cedi Osman\osmande01,11.0,.577,0.9,-2.9,-0.1
Kelly Oubre Jr.\oubreke01,11.9,.534,3.7,-1.7,0.2
Zaza Pachulia\pachuza01,17.0,.612,3.3,0.0,0.5
Marcus Paige\paigema01,9.1,.403,0.0,-8.8,0.0
Georgios Papagiannis\papagge01,12.2,.429,0.0,-4.1,-0.1
Georgios Papagiannis\papagge01,10.7,.415,0.0,-5.6,-0.1
Georgios Papagiannis\papagge01,58.1,1.000,0.1,39.9,0.0
Jabari Parker\parkeja01,17.1,.550,1.2,-0.8,0.2
Tony Parker\parketo01,12.7,.498,1.4,-3.3,-0.3
Chandler Parsons\parsoch01,13.6,.578,1.1,0.8,0.5
Patrick Patterson\pattepa01,10.0,.555,2.6,-0.2,0.6
Justin Patton\pattoju01,19.8,.500,0.0,3.2,0.0
Brandon Paul\paulbr01,7.4,.504,0.5,-3.5,-0.2
Chris Paul\paulch01,24.4,.604,10.2,7.1,4.2
Adreian Payne\paynead01,18.8,.831,0.2,2.4,0.0
Cameron Payne\payneca01,14.0,.498,0.8,-0.4,0.2
Elfrid Payton\paytoel01,16.5,.538,2.8,-0.2,0.8
Elfrid Payton\paytoel01,18.1,.564,2.7,1.1,1.0
Elfrid Payton\paytoel01,13.1,.481,0.1,-3.2,-0.2
Gary Payton II\paytoga02,9.8,.443,0.2,-3.9,-0.1
Gary Payton II\paytoga02,7.6,.437,0.0,-5.3,-0.1
Gary Payton II\paytoga02,11.8,.447,0.2,-2.6,0.0
Kendrick Perkins\perkike01,8.4,.521,0.0,-2.2,0.0
London Perrantes\perralo01,0.7,.230,-0.1,-9.2,-0.1
Alec Peters\peteral01,10.7,.523,0.3,-2.8,0.0
Marshall Plumlee\plumlma02,10.9,.697,0.2,-4.5,0.0
Mason Plumlee\plumlma01,16.9,.586,3.6,0.5,0.9
Miles Plumlee\plumlmi01,10.6,.574,0.9,-3.8,-0.4
Jakob Poeltl\poeltja01,17.5,.662,5.6,0.4,0.9
Quincy Pondexter\pondequ01,4.0,.398,-0.2,-7.4,-0.3
Otto Porter Jr.\porteot01,18.3,.602,8.1,3.5,3.4
Bobby Portis\portibo01,19.7,.548,3.5,0.8,1.2
Kristaps Porziņģis\porzikr01,20.4,.539,3.2,1.8,1.5
Dwight Powell\poweldw01,18.8,.656,6.6,1.6,1.5
Norman Powell\powelno01,8.5,.492,0.6,-2.9,-0.3
Alex Poythress\poythal01,7.8,.500,0.1,-5.1,-0.1
Taurean Prince\princta02,12.8,.549,2.0,-1.1,0.6
Jacob Pullen\pulleja01,-2.3,.500,0.0,-12.7,0.0
Rodney Purvis\purviro01,4.5,.423,-0.3,-8.2,-0.5
Zhou Qi\qizh01,1.9,.295,-0.3,-10.1,-0.3
Tim Quarterman\quartti01,2.9,.515,0.0,-9.7,0.0
Ivan Rabb\rabbiv01,16.6,.599,1.2,-2.0,0.0
Julius Randle\randlju01,19.9,.606,6.6,0.6,1.4
Zach Randolph\randoza01,17.3,.529,1.5,-1.0,0.4
Xavier Rathan-Mayes\rathaxa01,0.9,.315,-0.4,-11.5,-0.3
J.J. Redick\redicjj01,15.9,.614,6.6,1.1,1.7
Davon Reed\reedda01,4.8,.388,-0.3,-6.4,-0.3
Willie Reed\reedwi02,19.2,.671,1.5,0.8,0.3
Willie Reed\reedwi02,19.4,.669,1.5,0.8,0.3
Willie Reed\reedwi02,8.8,1.000,0.0,-2.7,0.0
Josh Richardson\richajo01,13.6,.551,5.4,0.7,1.8
Malachi Richardson\richama01,5.9,.446,-0.1,-6.0,-0.3
Malachi Richardson\richama01,5.8,.445,-0.1,-6.0,-0.3
Malachi Richardson\richama01,10.5,.500,0.0,-8.6,0.0
Austin Rivers\riverau01,12.6,.526,2.4,-1.2,0.4
Andre Roberson\roberan03,10.9,.543,2.2,-0.1,0.5
Devin Robinson\robinde01,10.5,.333,0.0,-2.1,0.0
Glenn Robinson III\robingl02,10.8,.529,0.6,-0.7,0.1
Rajon Rondo\rondora01,15.3,.522,3.6,-0.3,0.7
Derrick Rose\rosede01,11.5,.507,-0.2,-5.4,-0.4
Derrick Rose\rosede01,11.6,.523,-0.1,-5.4,-0.3
Derrick Rose\rosede01,11.2,.463,-0.1,-5.5,-0.1
Terrence Ross\rosste01,9.9,.505,0.3,-2.7,-0.1
Terry Rozier\roziete01,15.1,.520,5.6,2.1,2.1
Ricky Rubio\rubiori01,15.4,.537,5.3,0.7,1.6
D'Angelo Russell\russeda01,15.2,.509,0.4,-1.2,0.3
Domantas Sabonis\sabondo01,17.5,.567,4.7,-1.1,0.4
JaKarr Sampson\sampsja02,13.9,.585,0.8,-1.2,0.1
Dario Šarić\saricda01,15.8,.582,6.6,1.3,1.9
Tomáš Satoranský\satorto01,15.4,.615,5.0,1.2,1.3
Dennis Schröder\schrode01,17.3,.515,2.6,-0.6,0.7
Mike Scott\scottmi01,13.6,.599,2.5,-1.7,0.1
Thabo Sefolosha\sefolth01,15.8,.591,2.6,2.7,0.9
Wayne Selden\seldewa01,11.8,.551,0.3,-3.1,-0.2
Ramon Sessions\sessira01,11.2,.479,0.3,-3.2,-0.1
Ramon Sessions\sessira01,6.2,.403,-0.2,-5.4,-0.1
Ramon Sessions\sessira01,14.9,.533,0.5,-1.6,0.0
Iman Shumpert\shumpim01,6.4,.480,0.0,-3.3,-0.1
Pascal Siakam\siakapa01,14.5,.549,4.7,1.3,1.4
Xavier Silas\silasxa01,-4.9,.000,0.0,-8.1,0.0
Ben Simmons\simmobe01,20.0,.557,9.2,4.5,4.5
Jonathon Simmons\simmojo02,12.7,.555,1.9,-3.1,-0.5
Kobi Simmons\simmoko01,7.7,.490,-0.2,-6.9,-0.8
Kyle Singler\singlky01,5.9,.430,0.0,-6.7,-0.1
Marcus Smart\smartma01,10.8,.479,1.9,-1.2,0.3
Dennis Smith Jr.\smithde03,12.8,.473,-0.7,-2.4,-0.2
Ish Smith\smithis01,15.4,.525,4.4,0.0,1.0
J.R. Smith\smithjr01,8.4,.534,1.4,-3.0,-0.6
Jason Smith\smithja02,8.8,.455,0.0,-6.4,-0.3
Josh Smith\smithjo03,3.5,.250,0.0,-14.6,0.0
Tony Snell\snellto01,8.5,.578,2.4,-2.3,-0.1
Marreese Speights\speigma01,13.7,.539,0.6,-1.1,0.1
Nik Stauskas\stausni01,9.0,.543,0.3,-2.3,-0.1
Nik Stauskas\stausni01,0.9,.410,0.0,-5.9,0.0
Nik Stauskas\stausni01,9.8,.547,0.4,-2.0,0.0
Lance Stephenson\stephla01,12.4,.495,1.8,-1.8,0.1
David Stockton\stockda01,33.9,1.050,0.1,7.9,0.0
Julyan Stone\stoneju01,7.6,.684,0.3,-1.3,0.0
Edmond Sumner\sumneed01,39.8,1.000,0.0,6.9,0.0
Caleb Swanigan\swanica01,7.5,.449,0.0,-5.5,-0.2
Jayson Tatum\tatumja01,15.2,.586,7.1,1.2,2.0
Isaiah Taylor\taylois01,10.9,.492,0.6,-4.4,-0.7
Jeff Teague\teaguje01,16.4,.553,4.9,0.4,1.4
Marquis Teague\teaguma01,5.7,.302,-0.1,-5.7,-0.1
Mirza Teletović\teletmi01,13.5,.623,0.3,0.4,0.1
Garrett Temple\templga01,10.2,.536,1.2,-2.5,-0.2
Miloš Teodosić\teodomi01,11.6,.564,1.4,-1.7,0.1
Jason Terry\terryja01,8.1,.525,0.7,-2.0,0.0
Daniel Theis\theisda01,16.1,.616,3.5,0.3,0.5
Isaiah Thomas\thomais02,12.6,.508,0.2,-4.9,-0.6
Isaiah Thomas\thomais02,12.3,.493,-0.1,-4.8,-0.3
Isaiah Thomas\thomais02,12.8,.520,0.2,-4.9,-0.3
Lance Thomas\thomala01,6.3,.513,0.9,-3.7,-0.6
Klay Thompson\thompkl01,16.0,.598,4.9,-0.4,1.0
Tristan Thompson\thomptr01,13.6,.569,2.5,-2.9,-0.2
Sindarius Thornwell\thornsi01,8.2,.519,1.0,-2.4,-0.1
Anthony Tolliver\tollian01,13.9,.663,5.3,0.9,1.3
Karl-Anthony Towns\townska01,24.9,.646,14.0,5.1,5.2
P.J. Tucker\tuckepj01,8.3,.537,3.9,-1.1,0.5
Evan Turner\turneev01,9.9,.520,2.6,-2.5,-0.3
Myles Turner\turnemy01,16.6,.567,4.7,-0.2,0.8
Ekpe Udoh\udohek01,15.2,.560,3.2,3.1,1.1
Tyler Ulis\ulisty01,10.1,.465,-0.2,-4.4,-1.0
Jonas Valančiūnas\valanjo01,22.5,.628,7.6,2.4,1.9
Denzel Valentine\valende01,12.1,.527,2.5,-1.0,0.5
Fred VanVleet\vanvlfr01,15.9,.556,4.7,2.4,1.7
Rashad Vaughn\vaughra01,9.3,.546,0.2,-2.6,0.0
Rashad Vaughn\vaughra01,11.1,.560,0.3,-1.3,0.0
Rashad Vaughn\vaughra01,4.1,,0.0,-5.3,0.0
Rashad Vaughn\vaughra01,1.1,.417,-0.1,-9.0,-0.1
Noah Vonleh\vonleno01,12.8,.509,1.6,-1.3,0.2
Noah Vonleh\vonleno01,12.0,.543,1.2,-0.9,0.1
Noah Vonleh\vonleno01,13.9,.484,0.5,-1.7,0.0
Nikola Vučević\vucevni01,19.7,.533,3.6,2.7,2.0
Dwyane Wade\wadedw01,15.0,.500,1.1,-1.0,0.4
Dwyane Wade\wadedw01,15.9,.519,1.3,-0.2,0.5
Dwyane Wade\wadedw01,13.1,.465,-0.1,-2.8,-0.1
Dion Waiters\waitedi01,10.5,.487,0.1,-3.5,-0.4
Kemba Walker\walkeke02,20.6,.572,8.6,4.0,4.2
John Wall\walljo01,19.1,.515,2.7,3.0,1.8
Tyrone Wallace\wallaty01,10.1,.517,0.7,-3.5,-0.3
Derrick Walton\waltode01,11.2,.525,0.4,1.3,0.1
Jameel Warney\warneja01,22.5,.599,0.1,-0.2,0.0
T.J. Warren\warretj01,17.6,.541,3.4,-0.7,0.7
Travis Wear\weartr01,6.9,.497,0.2,-3.7,-0.1
James Webb III\webbja01,2.2,.333,-0.1,-8.3,-0.2
Briante Weber\weberbr01,10.1,.527,0.4,-1.3,0.0
Briante Weber\weberbr01,11.1,.547,0.3,1.5,0.1
Briante Weber\weberbr01,9.2,.508,0.1,-4.0,-0.1
David West\westda01,20.9,.600,3.5,3.1,1.3
Russell Westbrook\westbru01,24.7,.524,10.1,6.3,6.1
Andrew White\whitean01,5.8,.461,-0.1,-5.5,-0.2
Derrick White\whitede01,15.9,.646,0.5,2.3,0.2
Okaro White\whiteok01,8.9,.577,0.2,-0.7,0.0
Isaiah Whitehead\whiteis01,11.5,.530,-0.1,-3.8,-0.1
Hassan Whiteside\whiteha01,24.1,.573,5.3,2.6,1.6
Andrew Wiggins\wiggian01,13.0,.505,2.1,-2.4,-0.3
Jacob Wiley\wileyja01,8.2,.410,0.1,-2.3,0.0
Damien Wilkins\wilkida02,4.9,.405,-0.1,-6.1,-0.2
Alan Williams\willial03,9.3,.455,0.0,-5.0,-0.1
C.J. Williams\willicj01,9.5,.512,0.7,-2.1,0.0
Derrick Williams\willide02,-3.2,.250,0.0,-16.8,0.0
Lou Williams\willilo02,20.2,.574,6.7,2.3,2.8
Marvin Williams\willima02,13.9,.603,5.0,1.0,1.5
Matt Williams\willima05,-0.7,.417,0.0,-11.2,0.0
Troy Williams\willitr02,15.1,.544,0.5,-0.5,0.1
Troy Williams\willitr02,-2.4,.242,-0.1,-15.7,-0.1
Troy Williams\willitr02,16.2,.572,0.6,0.4,0.2
D.J. Wilson\wilsodj01,10.3,.622,0.1,-2.0,0.0
Jamil Wilson\wilsoja02,11.4,.634,0.5,0.2,0.2
Justise Winslow\winslju01,11.5,.496,2.6,-1.1,0.4
Jeff Withey\witheje01,8.3,.444,0.0,-5.0,0.0
Nate Wolters\woltena01,-2.9,.167,-0.1,-12.8,-0.1
Brandan Wright\wrighbr03,19.0,.596,1.3,2.1,0.4
Brandan Wright\wrighbr03,19.3,.595,1.2,2.3,0.4
Brandan Wright\wrighbr03,11.3,.667,0.0,-1.2,0.0
Delon Wright\wrighde01,16.5,.574,4.5,3.3,1.9
Guerschon Yabusele\yabusgu01,12.3,.559,0.6,-1.2,0.0
James Young\youngja01,4.6,.511,0.1,-6.9,-0.1
Joe Young\youngjo01,10.1,.521,0.5,-3.5,-0.2
Nick Young\youngni01,10.0,.562,1.7,-3.5,-0.5
Thaddeus Young\youngth01,14.8,.528,5.5,0.2,1.4
Cody Zeller\zelleco01,15.9,.602,1.9,-1.2,0.1
Tyler Zeller\zellety01,16.0,.598,2.9,-1.4,0.2
Tyler Zeller\zellety01,15.3,.587,1.5,-1.0,0.2
Tyler Zeller\zellety01,17.1,.622,1.4,-2.1,0.0
Paul Zipser\zipsepa01,5.2,.445,-0.6,-6.1,-0.8
Ante Žižić\zizican01,24.2,.746,1.0,1.0,0.2
Ivica Zubac\zubaciv01,15.3,.557,1.0,-2.0,0.0
